Primero viene la cantidad (n) de timestamps para ambos, luego n líneas que son un timestamp aproximado cada uno separado por una coma (',') del error, y luego n lineas de las transacciones del sospechoso
11005
3,3
16,5
27,1
43,10
63,5
81,8
101,8
116,3
132,8
150,5
170,10
192,7
207,4
226,10
241,0
250,4
262,4
280,10
303,9
323,6
339,5
354,6
372,8
389,5
405,7
426,9
440,0
445,1
460,10
481,7
493,0
500,2
509,2
516,0
525,5
537,2
545,1
553,2
570,10
589,5
602,4
620,10
641,6
661,10
679,4
691,4
702,2
715,6
727,2
738,4
747,1
759,7
775,5
795,10
819,9
838,6
857,9
872,2
880,1
894,8
907,0
919,8
939,7
954,4
970,7
990,8
1009,6
1021,2
1036,8
1050,1
1066,10
1083,3
1091,0
1100,5
1113,3
1129,8
1149,7
1166,6
1180,3
1192,5
1212,10
1230,4
1244,6
1258,4
1267,1
1277,5
1295,9
1313,5
1327,4
1343,7
1361,6
1376,4
1386,2
1393,0
1400,2
1416,9
1430,0
1438,4
1453,6
1472,8
1492,8
1505,0
1520,10
1536,1
1548,6
1559,1
1569,4
1585,7
1602,5
1619,8
1639,7
1657,7
1673,5
1691,8
1710,7
1724,3
1741,9
1758,4
1777,10
1797,6
1814,7
1826,0
1833,3
1844,4
1856,4
1866,1
1873,2
1888,9
1904,3
1913,1
1922,4
1939,8
1958,7
1976,6
1994,8
2008,1
2023,9
2042,5
2059,7
2079,8
2095,3
2113,10
2131,3
2141,3
2151,3
2168,9
2184,3
2195,3
2212,9
2230,4
2247,9
2268,8
2289,9
2310,7
2329,7
2346,6
2363,7
2383,9
2404,7
2423,8
2437,2
2452,9
2474,8
2493,7
2509,5
2521,2
2535,8
2553,5
2567,4
2581,5
2597,7
2611,3
2628,10
2643,1
2651,2
2660,3
2670,2
2686,9
2706,7
2718,1
2731,7
2746,4
2760,5
2777,8
2799,10
2814,0
2823,4
2837,6
2850,2
2866,10
2882,1
2891,4
2901,2
2910,3
2919,1
2933,9
2949,2
2959,3
2975,8
2989,1
3000,5
3018,9
3032,0
3038,2
3047,3
3059,4
3075,8
3092,5
3112,10
3132,5
3151,10
3173,8
3190,4
3207,8
3220,1
3235,9
3259,10
3275,1
3291,10
3312,6
3330,8
3344,2
3351,0
3364,8
3378,1
3385,2
3397,6
3409,2
3418,3
3431,5
3442,1
3449,1
3463,9
3478,2
3488,4
3497,0
3505,4
3514,0
3522,3
3540,10
3555,1
3563,3
3574,3
3590,8
3604,2
3621,10
3640,4
3658,10
3673,1
3684,6
3698,3
3708,3
3724,8
3746,9
3764,5
3778,4
3791,5
3808,8
3830,9
3845,1
3859,9
3881,8
3904,10
3921,3
3937,9
3958,7
3978,8
3996,6
4012,5
4024,3
4035,4
4049,5
4063,4
4072,1
4086,8
4102,4
4113,3
4126,6
4138,2
4150,5
4169,9
4188,5
4202,5
4219,7
4239,8
4255,3
4266,4
4278,3
4293,8
4315,10
4338,9
4354,3
4364,2
4380,10
4397,2
4409,6
4430,10
4454,9
4476,9
4492,3
4506,6
4517,0
4523,1
4532,3
4547,7
4559,0
4565,1
4579,8
4599,7
4615,5
4631,6
4648,7
4669,9
4683,1
4699,10
4720,7
4741,10
4757,2
4766,3
4779,6
4797,8
4819,9
4837,5
4851,4
4864,4
4882,9
4898,2
4905,1
4918,8
4934,3
4952,10
4976,10
4996,5
5009,3
5026,9
5041,2
5052,4
5064,4
5077,4
5092,6
5106,4
5120,5
5135,5
5148,4
5160,4
5170,1
5180,4
5189,0
5195,1
5209,9
5232,9
5246,1
5260,9
5274,1
5288,8
5303,3
5317,6
5337,9
5354,4
5363,0
5378,10
5395,2
5409,8
5427,5
5439,3
5450,4
5462,4
5480,10
5496,1
5510,9
5532,8
5554,9
5577,9
5596,6
5611,4
5627,8
5641,1
5649,2
5661,6
5674,3
5682,1
5695,8
5718,10
5736,3
5752,8
5774,10
5795,7
5811,4
5828,8
5844,4
5855,3
5863,1
5876,8
5892,4
5904,3
5918,7
5931,1
5941,4
5952,2
5960,2
5975,9
5997,8
6011,2
6022,5
6033,2
6049,9
6071,9
6088,4
6106,10
6129,8
6149,8
6171,9
6193,8
6206,1
6219,8
6240,9
6264,10
6286,7
6301,4
6319,9
6336,3
6352,8
6366,1
6377,6
6388,1
6403,10
6427,10
6445,3
6459,6
6471,1
6483,6
6497,4
6514,8
6530,4
6547,9
6568,8
6589,8
6609,7
6624,4
6637,4
6650,5
6665,5
6685,10
6707,7
6723,4
6740,9
6759,5
6776,8
6798,9
6814,2
6829,8
6850,8
6871,9
6891,6
6903,2
6920,10
6939,5
6951,3
6962,3
6971,1
6984,8
6999,3
7013,6
7032,9
7056,10
7078,8
7095,5
7111,7
7126,4
