# Primero viene la cantidad (n) de timestamps para ambos, luego n líneas que son un timestamp aproximado cada uno separado por una coma (',') del error, y luego n lineas de las transacciones del sospechoso
1000
494,43
879,11
279,59
630,39
360,22
956,30
393,18
230,94
684,98
838,16
917,11
176,33
134,94
418,68
105,84
102,51
331,58
434,32
854,25
175,17
466,25
601,49
270,98
134,98
231,11
496,87
493,52
371,75
910,98
880,25
223,41
774,90
263,79
408,42
450,43
262,94
857,81
827,100
184,30
608,28
411,44
915,82
407,69
681,80
316,73
555,18
442,52
568,57
763,93
745,83
716,97
178,86
851,31
494,14
674,14
749,35
500,63
996,72
550,67
920,16
287,83
634,93
848,80
555,27
803,52
412,39
291,61
224,95
751,41
393,90
991,71
435,23
165,23
125,83
736,60
335,56
456,40
702,41
656,69
772,25
974,96
182,17
743,64
338,28
222,24
153,82
296,15
559,32
918,53
601,45
172,93
208,33
304,22
110,57
893,20
828,49
982,56
319,17
960,21
299,38
306,38
316,55
961,10
606,17
868,70
422,31
743,90
860,80
420,54
982,54
207,53
782,97
356,22
139,89
277,73
938,29
331,21
647,33
892,60
856,68
980,40
926,20
637,95
624,70
515,94
848,96
910,50
662,79
621,70
435,26
431,30
786,20
552,91
787,52
960,66
826,75
312,88
585,38
691,76
525,60
741,43
454,44
955,70
106,39
724,76
357,74
321,58
860,80
287,99
261,99
584,21
246,65
438,14
445,10
332,75
731,41
232,88
124,74
985,86
657,19
548,84
136,37
877,70
171,61
936,96
425,10
111,83
285,85
848,100
316,24
318,100
785,77
706,96
963,100
476,18
140,14
672,76
616,67
365,57
792,42
327,41
157,15
540,17
782,10
933,85
945,16
313,57
750,53
156,75
122,12
980,93
405,48
646,39
403,82
763,17
758,27
872,27
521,59
855,40
482,14
147,72
508,46
204,24
392,34
648,10
392,54
309,91
675,91
893,69
807,33
260,45
366,67
201,28
842,84
523,40
118,47
485,93
348,49
279,25
176,80
226,16
767,82
437,92
973,63
490,39
663,95
929,54
271,23
279,27
168,63
500,17
175,16
499,70
608,63
750,31
348,83
814,86
890,34
324,41
809,54
270,44
467,51
680,89
704,73
659,34
955,16
610,92
871,86
599,32
245,71
736,89
869,25
179,37
768,78
715,57
560,21
424,92
767,41
969,41
569,90
536,21
946,94
124,45
898,38
146,36
421,51
119,79
